analysis_status	benchmark	pregrouper	scope	statistic	aggregation	n_models	n_model_pairs	n_prompts	n_user_segments	bootstrap_resamples	confidence_level	seed	depth_alignment	relative_depth_index	relative_depth	untuned_mean_original_kl	tuned_mean_original_kl	untuned_F_pred	untuned_F_pred_bootstrap_mean	untuned_F_pred_bootstrap_median	untuned_F_pred_ci_lower	untuned_F_pred_ci_upper	untuned_F_attr	untuned_F_attr_bootstrap_mean	untuned_F_attr_bootstrap_median	untuned_F_attr_ci_lower	untuned_F_attr_ci_upper	untuned_gap	untuned_gap_bootstrap_mean	untuned_gap_bootstrap_median	untuned_gap_ci_lower	untuned_gap_ci_upper	tuned_F_pred	tuned_F_pred_bootstrap_mean	tuned_F_pred_bootstrap_median	tuned_F_pred_ci_lower	tuned_F_pred_ci_upper	tuned_F_attr	tuned_F_attr_bootstrap_mean	tuned_F_attr_bootstrap_median	tuned_F_attr_ci_lower	tuned_F_attr_ci_upper	tuned_gap	tuned_gap_bootstrap_mean	tuned_gap_bootstrap_median	tuned_gap_ci_lower	tuned_gap_ci_upper	delta_F_pred	delta_F_pred_bootstrap_mean	delta_F_pred_bootstrap_median	delta_F_pred_ci_lower	delta_F_pred_ci_upper	delta_F_attr	delta_F_attr_bootstrap_mean	delta_F_attr_bootstrap_median	delta_F_attr_ci_lower	delta_F_attr_ci_upper	delta_gap	delta_gap_bootstrap_mean	delta_gap_bootstrap_median	delta_gap_ci_lower	delta_gap_ci_upper
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	10	0.5	9.469614654183388	1.349860687690845	0.06390657943749842	0.07079914795604679	0.06847443977518042	0.03560077548459192	0.11882067595621806	0.09978751083759749	0.10189597054018693	0.101819906258713	0.09051905760747012	0.11420936865693439	-0.03588093140009907	-0.03109682258414013	-0.03313169540467759	-0.06633430819968678	0.01521787148926965	0.27360040039034794	0.27596532823351716	0.2761492453346298	0.20314450686436858	0.3507191098379534	0.14727063150247402	0.1500744383515935	0.14994470335640786	0.12358498454427026	0.17530191838973563	0.12632976888787392	0.12589088988192365	0.12555798039898253	0.05512662077802942	0.1969084195453402	0.20969382095284952	0.20516618027747036	0.20411721664889762	0.1408514653711074	0.26896013009162434	0.04748312066487653	0.048178467811406576	0.04848588934513089	0.017439270060193194	0.07717877354580437	0.162210700287973	0.15698771246606377	0.15805385787717469	0.09038106212692977	0.21779388627029014
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	11	0.55	8.81859679083824	0.9464317302958277	0.14819836472922257	0.15428576643883088	0.152479819740512	0.11098333672621481	0.20874085535773468	0.08440278029736324	0.08623830618606572	0.08615899131024049	0.069353055982293	0.10256226603553079	0.06379558443185933	0.06804746025276517	0.06636099775102605	0.02582212142487919	0.12145210083350366	0.34827020777182394	0.34916830913445396	0.34716874284408067	0.27589670350297846	0.4294721161579466	0.25307822629722615	0.25467212664555794	0.25420665504002604	0.21582778699762564	0.2939808043661229	0.09519198147459779	0.09449618248889602	0.09438455389664496	0.029305448297590696	0.1631654363993245	0.20007184304260137	0.1948825426956231	0.1942090461346817	0.13614670591267422	0.2560711815295702	0.1686754459998629	0.16843382045949226	0.16817938822131429	0.13172439297756544	0.20316162885719496	0.03139639704273846	0.026448722236130852	0.026306471687965634	-0.023252800660253887	0.07495176695203612
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	12	0.6	7.124652686312795	0.5221806054268471	0.2657698929367708	0.2685640458191591	0.26629631405719933	0.20306114868703629	0.3426930590122637	0.1450649929027359	0.14623427925595248	0.14567261811394835	0.11250031999343041	0.1829484319608391	0.12070490003403489	0.12232976656320663	0.1200054872182461	0.06720627124125203	0.1851210596820812	0.4526837931157182	0.4514456826680726	0.45118235456952605	0.3663325639471558	0.5344309447810723	0.34393781761585196	0.34442224463322996	0.3449749250542842	0.29104488831155517	0.39534018665000104	0.10874597549986625	0.10702343803484259	0.10647793616688705	0.038351323437163715	0.17085396336539113	0.18691390017894743	0.18288163684891348	0.1829961579731468	0.12996394257674726	0.2326966500603253	0.19887282471311607	0.19818796537727748	0.1982116235328777	0.16696970973477335	0.2275443755779387	-0.011958924534168636	-0.01530632852836404	-0.014564006549381336	-0.0586740186037966	0.028863118348670634
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	13	0.65	6.107052469541877	0.3460819503824901	0.4614243250199439	0.4613332241087061	0.46161493304512224	0.3839496649221178	0.54021459160024	0.3384739735638749	0.33888788566447836	0.3387520875227852	0.28072637039997733	0.39829869718186267	0.12295035145606903	0.12244533844422774	0.12301358652517808	0.059326614911272064	0.1818191029266902	0.5534999657997959	0.5523399395106355	0.5532791567001881	0.4705171032227251	0.6348343533257805	0.45452582617908854	0.4550444936119095	0.45505892560822825	0.39776231195813894	0.5122831911911283	0.09897413962070734	0.09729544589872605	0.0994447330397337	0.037532487011116625	0.15362447592164516	0.09207564077985197	0.09100671540192946	0.09042315371186307	0.05821245615858447	0.12408576927405739	0.11605185261521367	0.11615660794743118	0.11593582443855793	0.08980068915298986	0.14219025514551523	-0.023976211835361694	-0.025149892545501706	-0.025268404251996113	-0.056253272360738626	0.00473801131124701
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	14	0.7	4.410412932796777	0.12030226621723415	0.49526313896223007	0.49469446680990653	0.49529911041383146	0.4148403379569442	0.5743770957412165	0.3600868413817008	0.360714604556141	0.36041451228057875	0.3045943495409286	0.41851624352384414	0.1351762975805293	0.1339798622537655	0.13520261270227713	0.07317778302470927	0.1899537369570407	0.5462117889244416	0.5450005161434227	0.5456223963032163	0.46422208686410876	0.626730676331963	0.4380488506617038	0.43867453688931435	0.4392246049350111	0.37898211401518184	0.4965722555793345	0.10816293826273776	0.10632597925410837	0.10749313854604994	0.04707479987005658	0.16256430755871826	0.05094864996221149	0.05030604933351619	0.04970664115349921	0.027565089704145868	0.07320294531538366	0.07796200928000302	0.07795993233317333	0.07812687714279751	0.05715925237443819	0.09661465270911263	-0.02701335931779153	-0.027653882999657133	-0.027778036154602254	-0.046659553378320215	-0.009072302767499315
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	15	0.75	4.20595238501206	0.05323916497004756	0.5108537164248578	0.510269797942422	0.5108949054593841	0.4327240772709355	0.5943300841208049	0.36119191398196837	0.36170296633480403	0.3612101126000249	0.3045080135994019	0.42166658350389474	0.1496618024428894	0.14856683160761797	0.14942688399401072	0.09320786749470467	0.20185139129032478	0.5294368570239555	0.5285140170828062	0.5286299905703937	0.4489216622861702	0.6115230708044971	0.41952912328602104	0.4202130118319489	0.4200503664813537	0.3587765156623579	0.481917767486179	0.10990773373793444	0.10830100525085724	0.10844514837707608	0.051293486937493527	0.16408999168476746	0.018583140599097714	0.01824421914038412	0.017975974402569872	0.0016402420035980935	0.03607084991969807	0.05833720930405267	0.05851004549714483	0.05892796133546077	0.04081985010008037	0.07394010586121065	-0.03975406870495496	-0.04026582635676071	-0.040372566109605545	-0.05681002800847066	-0.023093316545843255
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	16	0.8	3.2921843695878974	0.03835691477390937	0.5220958585026811	0.5214788441242428	0.522306067714453	0.44463257608734696	0.6061570549718316	0.3622620677842109	0.36268871668813124	0.3625098992623206	0.303495996693567	0.4251323062144978	0.15983379071847026	0.15879012743611162	0.15924366566038864	0.10369290552315326	0.2136750687575516	0.524579511095242	0.5237925963259581	0.5235854317266893	0.4400917773411841	0.6099885468555472	0.40577110560298946	0.4063532431583049	0.4064654032238737	0.3437183343956701	0.469083165675063	0.11880840549225258	0.1174393531676532	0.11748724558108248	0.06212568907210386	0.17405892702047063	0.002483652592560892	0.002313752201715274	0.0023821728311020918	-0.012350521412455647	0.018068860548628773	0.04350903781877857	0.0436645264701737	0.04395396883910363	0.028030789821833848	0.058671353827603724	-0.04102538522621768	-0.04135077426845842	-0.04126465253690709	-0.054527211817353184	-0.028299352283228586
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	17	0.85	2.31897254935503	0.04067266050946781	0.5290254075062147	0.5283906392299086	0.5295017254215044	0.4535636257735918	0.609686727388715	0.36227643686079253	0.3627482142053656	0.3628070378115511	0.3040211570055662	0.42435588228353904	0.1667489706454222	0.16564242502454307	0.16615846171837145	0.10995616413690876	0.22158419105324148	0.5298102601022225	0.529059847457868	0.5287531082583298	0.44898710736431746	0.6131276850704477	0.4014744188109088	0.40208672054757344	0.40249284281550635	0.33897038112238775	0.4660290399920906	0.12833584129131376	0.12697312691029466	0.12791982524374004	0.06981454047997895	0.18352325179835371	0.0007848525960078012	0.0006692082279594333	0.0006591898979008692	-0.012607251678023932	0.014236452543243542	0.039197981950116256	0.03933850634220783	0.039340521369488984	0.027199046258695497	0.05235771958837132	-0.038413129354108455	-0.0386692981142484	-0.038762452418296955	-0.050843106762534875	-0.026357055273738373
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	18	0.9	1.3945549078628412	0.0574861380867311	0.5353639054114528	0.5347956863700514	0.5350398615222784	0.45793083897575876	0.6180658355680191	0.378969273358824	0.3795611351730654	0.37991760135793473	0.3190599834190956	0.44180966396636295	0.15639463205262882	0.15523455119698593	0.15603301153569213	0.0976170599200753	0.21280444071751153	0.536283499347059	0.535478254849904	0.5353543630745052	0.4569509468876439	0.6187546332227672	0.3985772052372468	0.3991339833719008	0.3998566397387642	0.337218172179166	0.4632317306319925	0.13770629410981217	0.1363442714780031	0.13687846746851431	0.08000235690952173	0.19328645392584232	0.0009195939356061444	0.0006825684798525685	0.0006295077559531626	-0.009017762794801185	0.010373085163193158	0.019607931878422802	0.019572848198835428	0.01933580082182404	0.011561889163962173	0.028462723760576937	-0.018688337942816657	-0.018890279718982855	-0.018827286857301062	-0.027470106019795534	-0.010398601540823116
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	19	0.95	0.584232054392575	0.04759131722972963	0.5382782942317068	0.5377762333116602	0.537382993928402	0.46043542861145953	0.6193802013323335	0.3926957537111049	0.3933256413441003	0.3941024950868317	0.33161036380644743	0.45630554779740307	0.14558254052060193	0.14445059196755988	0.1461651127434081	0.08849681629863437	0.2009025825342801	0.5313699808118876	0.5307779407681202	0.5301919452061802	0.45280932665598533	0.6123690489275029	0.3993259017942526	0.3999298104771845	0.40033117872284374	0.33851355503877956	0.46376757322889356	0.13204407901763499	0.13084813029093575	0.13159614152696889	0.0756612621283146	0.18801577670765998	-0.006908313419819234	-0.00699829254353991	-0.007112378795037844	-0.0162835438625925	0.0022094733674830527	0.006630148083147713	0.006604169133084199	0.006586150564875631	-0.0014955362968783912	0.014862431700102572	-0.013538461502966948	-0.013602461676624109	-0.013573742070850492	-0.021835686810143678	-0.005123013328478368
exploratory_sensitivity	boolq	sentence	user	pearson_r2	mean_over_10_model_pairs_row_pooled	5	10	100	569	1000	0.95	42	linear_interpolation_block_outputs_only	20	1.0	0.0	0.0	0.546610353840035	0.5459838559762648	0.5457599292750595	0.4745875731467323	0.6235881376998318	0.4134706828658919	0.41345693451744	0.4142833979935824	0.35440681769922044	0.47330582101881535	0.1331396709741431	0.13252692145882478	0.13313743633986835	0.07776917947622941	0.18664638522874946	0.546610353840035	0.5459838559762648	0.5457599292750595	0.4745875731467323	0.6235881376998318	0.4134706828658919	0.41345693451744	0.4142833979935824	0.35440681769922044	0.47330582101881535	0.1331396709741431	0.13252692145882478	0.13313743633986835	0.07776917947622941	0.18664638522874946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
